code,label
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V61,Occupant of heavy transport vehicle injured in collision with pedal cycle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle
